spotify_id,nome,artista,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
7azOuDeJGbxt5mvq3GQHXp,True Blue,Madonna,0.231,0.798,0.909,0.0,11,0.0502,-4.258,1,0.045,117.947,0.866
7bkyXSi4GtVfD7itZRUR3e,Material Girl,Madonna,0.246,0.775,0.616,6.77e-06,0,0.0511,-12.676,1,0.0317,136.63,0.98
6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,Madonna,0.343,0.833,0.934,7.55e-06,5,0.0521,-3.243,0,0.0313,121.879,0.964
6poribUG9PSY1eudyCjJTS,Open Your Heart,Madonna,0.049,0.624,0.951,4.73e-06,7,0.195,-3.819,0,0.0572,113.915,0.795
3Jmc8fYHFMwpIiT7pg7ggt,White Heat,Madonna,0.106,0.706,0.942,0.0,5,0.158,-3.578,1,0.078,108.934,0.837
095MMFhB9qxPx2VsmvjnUs,Live to Tell,Madonna,0.263,0.652,0.521,0.0011,2,0.107,-6.752,0,0.0256,109.943,0.235
6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita,Madonna,0.304,0.724,0.822,1.38e-05,1,0.0553,-4.374,0,0.0333,99.9,0.964
687mfVfetXFntD7DJpBT3N,Jimmy Jimmy,Madonna,0.167,0.663,0.872,0.000213,0,0.0983,-3.502,1,0.0341,152.077,0.943
1ev64zBlpSWh5HQwvEhLjZ,True Blue - The Color Mix,Madonna,0.0182,0.811,0.728,0.00243,4,0.0761,-6.189,1,0.0906,120.186,0.567
1jaVdF0FSPTWi8E4MWiLPR,La Isla Bonita - Extended Remix,Madonna,0.195,0.729,0.737,7.49e-05,4,0.148,-6.396,1,0.0349,99.995,0.876
17WvhmXF06yquUwZjtjHsc,Like a Virgin - Extended Dance Remix,Madonna,0.0223,0.839,0.458,0.00357,3,0.13,-13.606,0,0.0555,119.447,0.972
5YJQ0J2hhw8vqmvtofxhMH,Nobody Knows Me,Madonna,0.0511,0.843,0.594,3.97e-05,7,0.0589,-5.967,1,0.0594,120.032,0.745
6ZUDEcfkOP6R9g6noBrIW4,Nothing Fails,Madonna,0.178,0.671,0.591,0.000141,7,0.0909,-6.538,0,0.029,91.925,0.229
7BxLHR4ApH0n4rx10KAWOo,Intervention,Madonna,0.0906,0.709,0.301,1.28e-05,7,0.0927,-7.075,0,0.0311,109.94,0.312
2dA8y5fJj2ZzfUVCJ2VlZU,X-Static Process,Madonna,0.925,0.318,0.271,0.00024,9,0.109,-10.882,0,0.0373,76.379,0.312
2TVCBHdkogeEwIqnm35kI2,Mother and Father,Madonna,0.00901,0.813,0.446,1.5e-06,9,0.0786,-6.079,0,0.0655,106.003,0.598
2fooQAzu37aKcCRoP6KpfQ,Easy Ride,Madonna,0.291,0.615,0.271,1.61e-05,9,0.301,-9.84,0,0.049,91.947,0.252
1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,Madonna,0.152,0.771,0.655,0.00197,3,0.0685,-10.842,0,0.0372,119.747,0.97
0uIqV0X1M1vjti0ubMOInt,Over and Over,Madonna,0.415,0.669,0.785,0.00288,5,0.0537,-10.883,1,0.0351,150.247,0.971
4vle25yO4Rf7AYkWtzSfAS,Material Girl - Extended Dance Remix,Madonna,0.208,0.735,0.74,0.000138,0,0.0763,-12.647,1,0.0519,136.42,0.964
7ov1nZ2QZc3LIuCXXERZP0,Angel,Madonna,0.298,0.754,0.618,0.000207,7,0.345,-13.66,1,0.0357,133.237,0.836
1S14j6I0RrdQoxrm7zZNHL,Love Don't Live Here Anymore,Madonna,0.327,0.483,0.366,3.78e-05,7,0.325,-14.394,0,0.0452,140.358,0.356
36IHTITiDnlpQWUacWWZpB,Shoo-Bee-Doo,Madonna,0.689,0.608,0.588,8.38e-06,6,0.0796,-11.973,1,0.0411,94.156,0.483
0S9EixwOfXC0LyILi8kVFh,Pretender,Madonna,0.444,0.843,0.635,0.0,9,0.0607,-12.244,0,0.0327,111.128,0.843
19gLqMCui3hxPDTKTEoELa,Stay,Madonna,0.464,0.715,0.706,0.0,7,0.357,-12.249,1,0.0453,118.419,0.85
1Fhx9C87IjEAtWI9FF0IzF,Dress You Up,Madonna,0.0324,0.654,0.646,0.0414,0,0.0965,-10.056,0,0.0294,136.194,0.863
3SL3D72fBngP6GqouoUQOq,Where's the Party,Madonna,0.345,0.743,0.941,0.0,5,0.601,-3.348,1,0.0819,118.927,0.911
5TqUghz3FRLeWKkwOVaumY,Love Makes the World Go Round,Madonna,0.25,0.776,0.881,0.0,0,0.227,-4.875,1,0.0384,121.909,0.971
